date_facture;num_facture;compte_de_facturation;ref_acheminement;gaz_ref_pce;id_site;nom_site;code_site;entite_juridique;segment_or;adresse_site;numero_compteur;libelle_compteur;type_index;type_offre;code_imputation;type_de_tarif;id_contrat;date_de_resiliation;compte_commercial;energie;puissance_souscrite_base;puissance_souscrite_hp;puissance_souscrite_hc;puissance_souscrite_hpsb;puissance_souscrite_hcsb;puissance_souscrite_hpsh;puissance_souscrite_hcsh;puissance_souscrite_pointe;puissance_max_atteinte_base;puissance_max_atteinte_hp;puissance_max_atteinte_hc;puissance_max_atteinte_hpsb;puissance_max_atteinte_hcsb;puissance_max_atteinte_hpsh;puissance_max_atteinte_hcsh;puissance_max_atteinte_pointe;date_de_debut_de_consommation;date_de_fin_de_consommation;conso_elec_facturee_kwh;consommation_kwh_base;consommation_kwh_hp;consommation_kwh_hc;consommation_kwh_hpsb;consommation_kwh_hcsb;consommation_kwh_hpsh;consommation_kwh_hcsh;consommation_kwh_pointe;conso_ener_renouvelable_facturee_kwh;assiette_bouclier_electricite_kwh;assiette_amortisseur_electricite_kwh;abonnement_ht_euros;energie_reactive_euros;dont_montant_bouclier_electricite_euros;dont_montant_amortisseur_electricite_euros;ener_renouvelable_ht_euros;montant_htva_pointe;montant_htva_hpsh;montant_htva_hpsb;montant_htva_hcsh;montant_htva_hcsb;montant_htva_base;montant_htva_hp;montant_htva_hc;total_fourniture_elec_ht_euros;prix_moyen_ht_euros_par_mwh;prix_bouclier_electricite_euros_par_mwh;prix_amortisseur_electricite_euros_par_mwh;services_ht_euros;mecanisme_de_capacite_ht_euros;montant_ht_reseau_distrib_euros;tarif_acheminement;cee_ht_euros;prix_unitaire_cee_euro_par_mwh;composante_de_soutirage_variable;composante_de_comptage_reprise_euros;composante_de_comptage_echu_euros;composante_de_comptage_echoir_euros;composante_de_gestion_reprise_euros;composante_de_gestion_echu_euros;composante_de_gestion_echoir_euros;composante_de_soutirage_fixe_reprise_euros;composante_de_soutirage_fixe_echu_euros;composante_de_soutirage_fixe_echoir_euros;comp_de_regroupement_souterrain_reprise_euros_ht;comp_de_regroupement_souterrain_echu_euros_ht;comp_de_regroupement_souterrain_echoir_euros_ht;comp_d_alimentation_secours_souterrain_reprise_euros_ht;comp_d_alimentation_secours_souterrain_echu_euros_ht;comp_d_alimentation_secours_souterrain_echoir_euros_ht;comp_d_alimentation_secours_reservation_reprise_euros_ht;comp_d_alimentation_secours_reservation_echu_euros_ht;comp_d_alimentation_secours_reservation_echoir_euros_ht;gaz_abonnement_transport_euros;gaz_abonnement_distribution_euros;gaz_abonnement_transport_et_distrib_euros;gaz_consommation_annuelle_de_reference;gaz_conso_facturee_kwh;biomethane_montant_facturable;gaz_capacite_journaliere_souscrite;prix_unitaire_capacite_euro_par_mwh;gaz_depassement_de_capacite_journaliere;gaz_util_reseau_euros;depassement_euros;terme_de_quantite_distrib_gaz_euros;gaz_montant_depassement_capacite_journaliere_euros;montant_prestations_techniques;montant_depassement_capacite_horaire;charge_occasionnelle_abonnement_euros;charge_occasionnelle_autre_facturation_euros;charge_occasionnelle_fourniture_euros;charge_occasionnelle_util_reseau_distrib_euros;total_ht_euros;contrib_tarifaire_achem_elec_euros;contrib_tarifaire_achem_gaz_euros;taxe_cfe_euros;contrib_serv_public_electricite_euros;taxe_dcfe_euros;taxe_ccfe_euros;taxe_icgn_euros;contrib_tssg_euros;taxe_charge_occasionnelle_euros;total_htva_euros;tva_taux_normal_euros;tva_taux_reduit_euros;tva_totale_euros;montant_total_ttc_euros;gaz_premiere_mise_en_service_euros;premiere_mise_en_service_euros;type_compteur;groupe_annexe_personnalisee;code_service_executant;engagement_juridique;prix_unitaire_cspe_euro_par_mwh;cta_taux;fta;numero_facture_annulee;tangente_phi;pourcentage_energie_renouvelable;siren_site;info_personnalisee_1;info_personnalisee_2;regularisation_montant_amortisseur_electricite_2023;regularisation_montant_bouclier_electricite_2023
2025-11-19;10239812735;6248304892;24227930491158;;2050006333121;POMPAGE ORTAFFA;19378666000010073;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE DES JARDINS;STATION EAU;66560 ORTAFFA";392;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;2020008188564;E;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;2025-10-18;2025-11-17;1321;1321;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;315.63;0.00;0.00;315.63;29.98;;;;3.09;69.55;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;4.86;;;;1.81;;;;1.38;;;14.96;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;3.98;;;39.60;;;;;;439.58;87.92;;87.92;527.50;0.00;;CCB;;REGIE;;3.00;21.93;BTINFCU4;;;0;200043602;;;;
2025-03-21;10222756469;9394794451;24271056431845;;2050007193647;RESERVOIR D'AMBEILLE;20S0001J2600A007;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE CONSOLATION;66190 COLLIOURE";758;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578056;E;3;3;3;3;3;3;3;3;;0;0;0;0;0;0;0;2025-01-24;2025-02-23;109;109;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;26.04;0.00;0.00;26.04;38.88;;;;0.26;12.81;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.40;;;-1.77;1.72;1.87;-1.38;1.43;1.30;-2.38;2.53;2.32;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.24;;;3.32;;;;;;46.94;7.43;0.54;7.97;54.91;0.00;;CCB;;REGIE;;5.47;21.93;BTINFCU4;;;0;200043602;;;;
2026-02-25;10246513113;8963989479;30002420746490;;1-1K9WX2-S;FORAGE_F5;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE MAS DE L OU;66200 MONTESCOT";042036011559;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;60;60;60;60;0;0;0;0;1;1;0;0;0;2024-05-18;2024-07-02;-529;0;0;0;-609;80;0;0;0;;;;-15.24;;;;;0.00;0.00;-77.89;0.00;5.93;0.00;0.00;0.00;-71.96;46.41;;;;1.89;-159.20;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;-0.97;;;20.97;-20.97;-20.97;16.38;-16.38;-16.38;120.74;-120.74;-120.74;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-34.67;;;108.40;;;;;;-171.75;-34.35;;-34.35;-206.10;0.00;;PME-PMI;;REGIE;;-2.15;-21.93;BTSUPLU4;10203366211;;0;200043602;;;;
2025-11-24;10240109329;2911966897;50038314024165;;1-3Q12LRV-S;STEP_VILLELONGUE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"CHEMIN RURAL DIT CAMI DE VERGETTS;STATION EPURATION;66740 VILLELONGUE DELS MONTS";031536373661;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578046;E;0;0;0;216;216;216;216;0;0;0;0;0;0;115;107;0;2025-01-18;2025-02-14;-24672;0;0;0;0;0;-17124;-7548;0;;;;-15.24;;;;;0.00;-3995.03;0.00;-734.80;0.00;0.00;0.00;0.00;-4729.83;27.14;;;;-152.83;-1752.46;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;-45.40;;;22.04;-21.37;-23.74;17.21;-16.48;-18.11;291.86;-282.92;-314.41;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-75.86;;;-12.34;;;;;;-6783.96;-1356.79;;-1356.79;-8140.75;0.00;;PME-PMI;;REGIE;;-0.05;-21.93;BTSUPCU4;10221266099;;0;200043602;;;;
2025-11-24;10240109329;2911966897;30002420718048;;1-H9TMTA-S;STEP_ELNE;23932661501020401;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"41 CHEMIN DE CHARLEMAGNE;RELEVAGE STATION EPURATION;66200 ELNE";031336152741;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578046;E;0;0;0;148;148;145;145;0;0;0;0;0;0;117;116;0;2025-01-18;2025-02-14;-45008;0;0;0;0;0;-29857;-15151;0;;;;-15.24;;;;;0.00;-6965.64;0.00;-1474.95;0.00;0.00;0.00;0.00;-8440.59;25.78;;;;-267.31;-2795.02;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;-82.81;;;22.04;-21.37;-23.74;17.21;-16.48;-18.11;199.19;-193.10;-214.58;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-54.59;;;-22.50;;;;;;-11678.06;-2335.62;;-2335.62;-14013.68;0.00;;PME-PMI;;REGIE;;-0.05;-21.93;BTSUPCU4;10221266099;;0;200043602;;;;
2026-02-25;10246513100;8963989479;30002420536020;;1-7X5X5O-S;CASTEL_BEAR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"RESIDENCE CASTEL BEAR;POMPAGE TROC PINEL;66650 BANYULS SUR MER";031536369025;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;97;97;97;97;3;0;0;0;89;93;0;0;0;2024-10-01;2024-12-02;-5213;0;0;0;1995;-1661;-2310;-3237;0;;;;-26.51;;;;;0.00;-72.27;68.27;-101.06;-61.77;0.00;0.00;0.00;-166.83;24.63;;;;-31.09;;HTACU5-Tarif HTA5 à Pointe Fixe Courte Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;-2.61;;;;;;-1286.70;-257.34;;-257.34;-1544.04;0.00;;PME-PMI;;REGIE;;-0.05;;HTACU5;10214610110;;0;200043602;;;-1059.66;
2026-02-25;10246513100;8963989479;30002420631429;;1-IDL-188-S;SURPRESSEUR_MAS_SANTRAILLE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"IMPASSE DU CHATEAU D'EAU;MAS SANTRAILLE;66740 MONTESQUIEU DES ALBERES";031336128288;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578024;E;0;0;0;42;42;42;42;0;0;0;0;38;38;38;38;0;2024-10-18;2024-12-02;-3372;0;0;0;-917;750;-1652;-1553;0;;;;-15.24;;;;;0.00;-396.34;-117.28;-161.46;55.63;0.00;0.00;0.00;-619.45;48.03;;;;-31.53;-234.90;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;-6.21;;;20.97;-21.55;-22.04;16.38;-16.82;-17.21;50.50;-53.84;-56.75;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-22.01;;;-1.69;;;;;;-1643.29;-328.64;;-328.64;-1971.93;0.00;;PME-PMI;EAU;REGIE;;-0.05;-21.93;BTSUPCU4;10214610110;;0;200043602;;;-712.26;
2023-09-21;10182265372;8093373404;24226917508625; ;2050006333146;RELEVEMENT CAVE COOPERATIVE;24584660400010001;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"AVENUE JEAN JAURES;FORAGE COOPERATIVE;66670 BAGES";214;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578047;E;30;30;30;30;30;30;30;30;;0;0;0;0;0;0;0;2023-08-07;2023-09-06;5821;5821;0;0;0;0;0;0;0;;;5821;2.87;;;-430.52;;0.00;0.00;0.00;0.00;0.00;1838.04;0.00;0.00;1838.04;27.23;;-74.00;;49.30;103.86;BTINFMU4-Tarif BT inf 36kVA Moyenne Utilisation HP/HC lié à deux saisons;21.42;;;;1.63;;;;1.27;;;25.97;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;6.33;;;5.82;;;;;;1597.12;311.81;2.10;313.91;1911.03;0.00;;CCB;;;;0.10;21.93;BTINFMU4;;;0;200043602;;;;
2025-07-21;10231394055;9394794451;24271056431845;;2050007193647;RESERVOIR D'AMBEILLE;20S0001J2600A007;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE CONSOLATION;66190 COLLIOURE";758;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578056;E;3;3;3;3;3;3;3;3;;0;0;0;0;0;0;0;2025-05-24;2025-06-23;18;18;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;4.30;0.00;0.00;4.30;73.56;;;;0.04;5.96;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.07;;;;1.84;;;;1.39;;;2.49;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.25;;;0.61;;;;;;15.10;1.05;0.54;1.59;16.69;0.00;;CCB;;REGIE;;3.37;21.93;BTINFCU4;;;0;200043602;;;;
2026-05-13;10252029766;5220841681;24281476060235;;2050006998182;PR BELVEDERE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE BANYULS;66290 CERBERE";433;Compteur Linky;Relevé;NO;F10:Autre;;2010010456390;;3020001789892;E;36;36;36;36;36;36;36;36;0;0;0;0;0;0;0;0;2026-03-01;2026-04-20;-2958;0;0;0;-419;-95;-1711;-733;0;;;;;;;;;0.00;-169.78;-21.96;-55.20;-5.35;0.00;0.00;0.00;-252.29;16.46;;;;-1.11;-233.43;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;-3.68;;;;-2.81;;;-60.82;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;-10.10;;;-91.25;;;;;;-588.18;-117.64;;-117.64;-705.82;0.00;;CCB;ASSAINISSEMENT;REGIE;;-3.09;-15.00;BTINFCU4;10251565983;;0;200043602;;;;
2025-07-21;10231394055;9394794451;24272214174299;;2050006998198;RESERVOIR D'AMBEILLE;20S0001J2600A010;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE CONSOLATION;66190 COLLIOURE";711;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578056;E;24;24;24;24;24;24;24;24;;0;0;0;0;0;0;0;2025-05-24;2025-06-23;1227;1227;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;293.17;0.00;0.00;293.17;27.99;;;;2.87;39.94;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;4.52;;;;1.84;;;;1.39;;;19.88;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;5.07;;;41.35;;;;;;389.79;71.75;1.71;73.46;463.25;0.00;;CCB;;REGIE;;3.37;21.93;BTINFCU4;;;0;200043602;;;;
2024-03-02;10194343586;2911966897;30002420855508;;1-7X5WPG-S;PR_DIP_CASTELLANE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"4 BIS QUAI FRANCOIS JOLY;66660 PORT VENDRES";041536011376;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;42;42;24;24;0;0;0;0;0;0;12;9;12;2024-01-18;2024-03-02;2613;0;0;0;0;0;1851;762;0;;;0;15.24;;;0.00;;0.00;444.09;0.00;79.22;0.00;0.00;0.00;0.00;523.31;30.29;;;;32.84;215.34;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;4.81;;;-20.97;20.27;20.97;-16.38;15.83;16.38;-68.12;65.85;68.12;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.36;;;53.06;;;;;;866.96;173.39;;173.39;1040.35;0.00;;PME-PMI;;REGIE;;2.20;21.93;BTSUPLU4;;;0;200043602;;;;
2026-02-25;10246513100;8963989479;30002420746502;;1-1K9WWQ-S;FORAGE_F4;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE SALOBRE;66200 MONTESCOT";041436018615;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;60;60;60;60;0;0;0;0;56;54;55;54;0;2024-10-18;2024-12-02;-12739;0;0;0;-299;-351;-6190;-5899;0;;;;-15.24;;;;;0.00;-1485.11;-38.24;-613.32;-26.03;0.00;0.00;0.00;-2162.70;37.28;;;;-108.98;-598.16;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;-23.44;;;20.97;-21.55;-22.04;16.38;-16.82;-17.21;120.74;-126.97;-132.41;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-39.23;;;-6.37;;;;;;-4794.05;-958.82;;-958.82;-5752.87;0.00;;PME-PMI;;REGIE;;-0.05;-21.93;BTSUPLU4;10214610110;;0;200043602;;;-1839.93;
2026-02-25;10246513100;8963989479;50037728667929;;1-8ASPVKT-S;RESERVOIR_ST_GENIS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RELEVAGE;CHATEAU D EAU;66740 ST GENIS DES FONTAINES";041636056906;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;240;240;240;240;0;0;0;0;183;173;173;186;0;2024-10-18;2024-12-02;-27542;0;0;0;31;847;-18580;-9840;0;;;;-15.24;;;;;0.00;-4457.71;3.96;-1023.07;62.82;0.00;0.00;0.00;-5414.00;46.67;;;;-337.45;-1440.82;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;-50.68;;;20.97;-21.55;-22.04;16.38;-16.82;-17.21;288.58;-307.62;-324.29;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-84.12;;;-13.77;;;;;;-12950.51;-2590.10;;-2590.10;-15540.61;0.00;;PME-PMI;;REGIE;;-0.05;-21.93;BTSUPCU4;10214610110;;0;200043602;;;-5594.43;
2026-02-25;10246513100;8963989479;30002420746165;;1-1K9WXW-S;SMPEPTA FM;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"STATION DE POMPAGE;66200 MONTESCOT";031336158815;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;80;80;80;80;80;0;0;0;68;68;0;0;0;2024-10-01;2024-12-02;-17841;0;0;0;-2181;-2878;-5636;-7146;0;;;;-26.51;;;;;0.00;-176.35;-74.63;-223.10;-107.03;0.00;0.00;0.00;-581.11;16.37;;;;-59.10;;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;-8.92;;;;;;-2928.80;-585.74;;-585.74;-3514.54;0.00;;PME-PMI;;REGIE;;-0.05;;HTALU5;10214610110;;0;200043602;;;-2253.16;
2026-03-14;10247928490;9401201197;24250506485904;;2050006333188;SR LA RAFFARDE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"2 rue DES ABRICOTIERS;66740 MONTESQUIEU DES ALBERES";887;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789478;E;36;36;36;36;36;36;36;36;0;0;0;0;0;0;0;0;2026-01-13;2026-02-28;4108;0;0;0;0;0;2328;1780;0;;;;;;;;;0.00;231.01;0.00;134.05;0.00;0.00;0.00;0.00;365.06;15.64;;;;1.51;275.90;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;1.69;;;;1.29;;;27.92;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;5.90;;;125.28;;;;;;773.65;154.73;;154.73;928.38;0.00;;CCB;EAU;REGIE;;6.08;36.93;BTINFCU4;;;0;200043602;;;;
2026-04-13;10249837786;4674497802;30002420746389;;1-1K9WXE-S;FORAGE_P3_ELNE;P3 PLA DE LA BARQUE;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PLA DE LA BARQUE;66200 ELNE";031336128265;PME-PMI;Relevé;NO;;;2010010456390;;3020001789954;E;0;0;0;42;42;30;30;0;0;0;0;0;0;0;0;0;2026-04-01;2026-04-13;575;0;0;0;420;155;0;0;0;;;;;;;;;0.00;0.00;19.75;0.00;8.81;0.00;0.00;0.00;28.56;4.97;;;;;;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;0.29;;;;;;28.85;5.77;;5.77;34.62;0.00;;PME-PMI;;REGIE;;0.05;;BTSUPLU4;;;0;200043602;;;;
2026-04-17;10250158878;5220841681;24217944971000;;2050006333123;PR EL REIPERO;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ANSE DE PEYREFITTE;STATION DE RELEVAGE;66290 CERBERE";965;Compteur Linky;Relevé;NO;;;2010010456390;;3020001789892;E;36;36;36;36;36;36;36;36;0;0;0;0;0;0;0;0;2026-03-01;2026-03-26;-261;0;0;0;0;0;-195;-66;0;;;;;;;;;0.00;-19.35;0.00;-4.97;0.00;0.00;0.00;0.00;-24.32;29.18;;;;-0.13;-51.72;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;-1.87;;;;-1.43;;;-30.91;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;-5.13;;;-8.05;;;;;;-89.35;-17.87;;-17.87;-107.22;0.00;;CCB;;REGIE;;-3.09;-15.00;BTINFCU4;10249620864;;0;200043602;;;;
2023-09-02;10180796913;8963989479;30002420746389; ;1-1K9WXE-S;FORAGE_P3_ELNE;P3 PLA DE LA BARQUE;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PLA DE LA BARQUE;66200 ELNE";031336128265;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;42;42;30;30;0;0;0;0;30;30;0;0;0;2023-07-18;2023-09-02;8467;0;0;0;4623;3844;0;0;0;;;8467;15.24;;;-20.73;;0.00;0.00;942.26;0.00;576.94;0.00;0.00;0.00;1519.20;19.85;;-2.40;;-82.24;233.36;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;15.58;;;-19.75;21.09;20.97;-15.48;16.50;16.38;-65.84;72.18;73.59;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;26.24;;;8.47;;;;;;1715.12;343.02;;343.02;2058.14;0.00;;PME-PMI;;;;0.10;21.93;BTSUPLU4;;;0;200043602;;;;
2023-09-21;10182262796;5079141536;24241533958070; ;2050006333207;SR CERDAGNE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"AVENUE DE CERDAGNE;ARGELES PLAGE;66700 ARGELES PLAGE";880;Compteur Linky;Relevé;NO;;;2010006805038;;3020000578053;E;24;24;24;24;24;24;24;24;;0;0;0;0;0;0;0;2023-08-06;2023-09-05;565;565;0;0;0;0;0;0;0;;;565;2.87;;;-41.79;;0.00;0.00;0.00;0.00;0.00;178.40;0.00;0.00;178.40;34.25;;-74.00;;4.79;47.18;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;2.08;;24.69;;1.63;;;;1.27;;;19.59;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;4.93;;;0.57;;;;;;199.03;33.75;1.67;35.42;234.45;0.00;;CCB;ASSAINISSEMENT;REGIE ASS;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2024-08-30;10207816261;8963989479;30002420536020;;1-7X5X5O-S;CASTEL_BEAR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"RESIDENCE CASTEL BEAR;POMPAGE TROC PINEL;66650 BANYULS SUR MER";031536369025;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;97;97;97;97;3;0;0;0;79;96;0;0;0;2024-07-01;2024-07-31;8102;0;0;0;1752;6350;0;0;0;;;;26.51;;;;;0.00;0.00;59.95;0.00;236.16;0.00;0.00;0.00;296.11;5.91;;;;-51.97;208.51;HTACU5-Tarif HTA5 à Pointe Fixe Courte Utilisation;;;;-27.87;28.79;27.87;-32.74;33.84;32.74;-79.85;82.51;79.85;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;31.83;;;4.05;;;;;;515.04;103.01;;103.01;618.05;0.00;;PME-PMI;;REGIE;;0.05;21.93;HTACU5;;;0;200043602;;;;
2024-08-30;10207816261;8963989479;50054413846698;;1-C069KZ-S;INTERCONNEXION RACOU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LES CRIQUES DE PORTEILS;LES CRIQUES DE PORTEILS;66700 ARGELES SUR MER";031136047567;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;120;120;120;120;0;0;0;0;1;1;0;0;0;;;;0;0;0;0;0;0;0;0;;;;15.24;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;187.69;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-144.29;149.10;144.29;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;41.16;;;;;;;;;244.09;48.82;;48.82;292.91;0.00;;PME-PMI;;REGIE;;;21.93;BTSUPCU4;;;0;200043602;;;;
2023-12-08;10188101173;7557590898;24200289358590; ;2050006333178;PR PR EAUX USEES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE SAINT VINCENT;66690 ST ANDRE";828;Compteur Linky;Relevé;NO;F10:Autre;;2010006805038;;3020000578048;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2023-10-16;2023-11-15;39;39;0;0;0;0;0;0;0;;;39;2.87;;;-2.88;;0.00;0.00;0.00;0.00;0.00;12.31;0.00;0.00;12.31;57.10;;-73.80;;0.33;9.50;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.14;;1.70;;1.63;;;;1.27;;;4.90;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.71;;;0.04;;;;;;24.02;2.33;0.68;3.01;27.03;0.00;;CCB;ASSAINISSEMENT;REGIE;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2025-04-08;10223935070;6366003111;24275108459965;;2050006333122;PR ST GEORGE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"CAMP DE LA FOUN;LOTISSEMENT LE CLOS SAINT GEORGES;66690 PALAU DEL VIDRE";899;Compteur Linky;Relevé;NO;;;2010006805038;;3020000578037;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2025-03-02;2025-03-26;32;32;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;7.65;0.00;0.00;7.65;65.56;;;;0.07;10.21;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.12;;0.20;;1.91;;;;1.44;-5.19;4.70;5.14;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.75;;;1.08;;;;;;23.81;2.24;0.70;2.94;26.75;0.00;;CCB;;REGIE;;3.37;21.93;BTINFCU4;;;0;200043602;;;0.06;
